user_id,recommendations,recommended_categories,purchased_products,purchased_categories,precision@k
1431,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
1433,"[193, 140, 7693, 3337, 4439]","['Kitchen', 'Audio', 'Smart Home']","[8, 5, 2, 8, 5]","['Kitchen', 'Audio', 'Smart Home']",0.95
1435,"[193, 6136, 4372, 72, 7693]","['Fitness', 'Kitchen', 'Food', 'Smart Home']","[12, 15, 11, 9, 8, 10, 5, 4, 11]","['Smart Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
1436,"[72, 124, 7693, 813, 9921]","['Kitchen', 'Electronics', 'Toys']","[2, 2, 1]","['Kitchen', 'Toys']",1.0
1437,"[193, 140, 81, 813, 4727]","['Kitchen', 'Toys', 'Smart Home']",[1],['Toys'],0.8
1443,"[130, 6136, 5369, 4372, 3160]","['Fitness', 'Electronics', 'Food', 'Home']","[13, 11, 12, 14, 11, 8, 14, 9, 10, 6]","['Home', 'Smart Home', 'Fitness', 'Food', 'Electronics']",0.95
1449,"[159, 6136, 5369, 4372, 813]","['Toys', 'Home', 'Fitness', 'Food', 'Electronics']","[14, 11, 2, 4, 1, 7, 13, 5]","['Toys', 'Home', 'Audio', 'Fitness', 'Kitchen', 'Food', 'Electronics']",0.95
1450,"[130, 6136, 7215, 8138, 2277]",['Food'],[3],['Food'],1.0
1454,"[6136, 7215, 8138, 2277, 9599]",['Food'],[3],['Food'],1.0
1459,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
1470,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
1471,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
1472,"[140, 7693, 9921, 3455, 9504]",['Kitchen'],[2],['Kitchen'],1.0
1481,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
1485,"[159, 5369, 6136, 3160, 7693]","['Kitchen', 'Electronics', 'Home', 'Food']","[13, 4, 14, 6, 12]","['Kitchen', 'Electronics', 'Home', 'Food']",0.95
1489,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
1493,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
1496,"[130, 6136, 5369, 7693, 184]","['Kitchen', 'Food', 'Home']","[5, 14, 2, 14, 9, 2, 5]","['Kitchen', 'Audio', 'Home', 'Food']",0.95
1501,"[140, 130, 6136, 5369, 813]","['Kitchen', 'Toys', 'Food', 'Home']","[14, 10, 10, 3, 7, 2, 14, 6, 1]","['Kitchen', 'Toys', 'Food', 'Home']",0.95
1503,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
1504,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
1505,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
1512,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
1513,"[193, 184, 130, 6136, 7693]","['Kitchen', 'Food', 'Smart Home']","[2, 3]","['Kitchen', 'Food']",1.0
1521,"[6136, 7215, 2277, 47, 8138]",['Food'],"[12, 9, 6, 6, 10]",['Food'],0.95
1523,"[124, 5369, 813, 4372, 3160]","['Fitness', 'Toys', 'Electronics', 'Home']","[1, 14, 1, 11, 14, 13]","['Fitness', 'Electronics', 'Home', 'Toys']",0.95
1529,"[193, 140, 6136, 3337, 7693]","['Kitchen', 'Food', 'Smart Home']","[15, 2, 8, 7, 6, 7, 3, 15, 4, 9]","['Kitchen', 'Food', 'Smart Home']",0.95
1530,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[3, 6]",['Food'],0.95
1531,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
1535,"[6136, 5369, 813, 4439, 7693]","['Toys', 'Home', 'Kitchen', 'Food', 'Audio']","[4, 9, 14, 6, 14, 7, 3, 1, 5, 5]","['Toys', 'Home', 'Kitchen', 'Food', 'Audio']",0.95
1538,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
1548,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
1549,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
1552,"[130, 6136, 5369, 4372, 7693]","['Fitness', 'Kitchen', 'Food', 'Home']","[12, 6, 8, 12, 11, 5, 14, 14, 11, 4]","['Home', 'Smart Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
1554,"[140, 7693, 813, 9921, 4727]","['Kitchen', 'Toys']","[1, 2]","['Kitchen', 'Toys']",1.0
1555,"[140, 72, 184, 6136, 7693]","['Kitchen', 'Food']","[6, 5, 15, 2, 8, 10, 10, 2, 5, 10]","['Kitchen', 'Audio', 'Food', 'Smart Home']",0.95
1556,"[6136, 813, 7693, 7215, 9921]","['Kitchen', 'Food', 'Toys']","[4, 1, 9]","['Kitchen', 'Food', 'Toys']",0.95
1560,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
1561,"[159, 124, 140, 130, 6136]","['Kitchen', 'Electronics', 'Food']","[7, 3, 12, 7, 13, 4, 2, 4, 14, 11]","['Home', 'Fitness', 'Kitchen', 'Food', 'Electronics']",0.95
1566,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
1570,"[130, 6136, 3337, 5369, 4439]","['Audio', 'Food', 'Home', 'Smart Home']","[5, 5, 8, 14, 8, 8, 10]","['Audio', 'Home', 'Smart Home', 'Food']",0.95
1574,"[6136, 3160, 5369, 7215, 5544]","['Electronics', 'Food', 'Home']","[10, 14, 12, 6, 13, 14, 10, 15]","['Electronics', 'Food', 'Home']",0.95
1580,"[140, 81, 813, 4727, 4720]","['Kitchen', 'Toys']",[1],['Toys'],0.9500000000000001
1586,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[3, 9]",['Food'],0.95
1587,"[6136, 7693, 4439, 7215, 9921]","['Kitchen', 'Audio', 'Food']","[5, 4, 3, 5]","['Kitchen', 'Audio', 'Food']",0.95
1591,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
1596,"[6136, 3337, 7215, 193, 2277]","['Food', 'Smart Home']","[3, 9, 6, 8]","['Food', 'Smart Home']",0.95
1599,"[124, 129, 193, 6136, 5369]","['Electronics', 'Home', 'Smart Home', 'Food']","[15, 4, 4, 1, 8, 13, 3, 5, 8, 14]","['Toys', 'Home', 'Audio', 'Smart Home', 'Kitchen', 'Food', 'Electronics']",0.95
1601,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
1602,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
1609,"[193, 813, 4720, 4727, 9447]","['Toys', 'Smart Home']","[1, 1, 1]",['Toys'],0.9500000000000001
1613,"[6136, 4439, 7215, 8479, 2277]","['Audio', 'Food']","[10, 5]","['Audio', 'Food']",0.95
1614,"[140, 124, 813, 4720, 4727]","['Kitchen', 'Electronics', 'Toys']",[1],['Toys'],0.8
1616,"[140, 6136, 5369, 7693, 130]","['Kitchen', 'Food', 'Home']","[7, 10, 14, 4, 12, 9, 10, 3, 8, 5]","['Home', 'Smart Home', 'Kitchen', 'Food', 'Audio']",0.95
1617,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
1619,"[6136, 813, 7215, 4727, 2277]","['Food', 'Toys']","[1, 6]","['Food', 'Toys']",0.95
1622,"[6136, 5369, 4372, 813, 7693]","['Toys', 'Home', 'Fitness', 'Kitchen', 'Food']","[11, 1, 8, 2, 12, 14, 5, 4, 6, 10]","['Toys', 'Home', 'Smart Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
1625,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
1630,"[193, 140, 6136, 4372, 7693]","['Fitness', 'Kitchen', 'Food', 'Smart Home']","[8, 4, 6, 11, 6, 7, 6, 5, 11]","['Smart Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
1632,"[124, 140, 129, 130, 6136]","['Kitchen', 'Electronics', 'Food']","[12, 12, 11, 12, 5, 4, 5, 5, 13, 15]","['Electronics', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
1633,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
1636,"[6136, 4439, 5369, 7215, 5544]","['Audio', 'Food', 'Home']","[3, 3, 5, 6, 14, 7, 9, 10]","['Audio', 'Food', 'Home']",0.95
1640,"[813, 7693, 9921, 4727, 3455]","['Kitchen', 'Toys']","[1, 2]","['Kitchen', 'Toys']",0.95
1646,"[193, 140, 6136, 813, 7693]","['Kitchen', 'Food', 'Toys', 'Smart Home']","[5, 7, 1, 2, 4, 8, 2]","['Toys', 'Smart Home', 'Kitchen', 'Food', 'Audio']",0.95
1647,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
1650,"[140, 124, 813, 7693, 9921]","['Kitchen', 'Electronics', 'Toys']","[1, 2, 1, 1]","['Kitchen', 'Toys']",1.0
1655,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
1659,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
1660,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
1663,"[193, 6136, 5369, 3337, 813]","['Toys', 'Food', 'Home', 'Smart Home']","[1, 10, 15, 8, 7, 9, 7, 14, 15, 6]","['Food', 'Toys', 'Smart Home', 'Home']",0.95
1666,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
1668,"[140, 6136, 813, 7693, 3160]","['Kitchen', 'Electronics', 'Food', 'Toys']","[15, 1, 8, 4, 7, 13, 9]","['Toys', 'Smart Home', 'Kitchen', 'Food', 'Electronics']",0.95
1674,"[140, 193, 159, 184, 813]","['Kitchen', 'Electronics', 'Toys', 'Smart Home']","[2, 1]","['Kitchen', 'Toys']",0.8999999999999999
1678,"[130, 184, 6136, 5369, 813]","['Kitchen', 'Toys', 'Food', 'Home']","[1, 9, 14, 4, 4, 10, 4, 3, 3]","['Kitchen', 'Food', 'Toys', 'Home']",0.95
1687,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
1688,"[6136, 4372, 813, 3337, 4439]","['Toys', 'Smart Home', 'Fitness', 'Food', 'Audio']","[8, 5, 10, 8, 6, 12, 1, 9, 11, 3]","['Toys', 'Smart Home', 'Fitness', 'Food', 'Audio']",0.95
1689,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
1691,"[193, 6136, 813, 4372, 3337]","['Fitness', 'Food', 'Toys', 'Smart Home']","[1, 8, 9, 11, 3]","['Fitness', 'Food', 'Toys', 'Smart Home']",0.95
1692,"[813, 7693, 9921, 4727, 3455]","['Kitchen', 'Toys']","[1, 4]","['Kitchen', 'Toys']",0.95
1698,"[6136, 4439, 7215, 8479, 2277]","['Audio', 'Food']","[5, 6]","['Audio', 'Food']",0.95
1701,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
1707,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],1.0
1708,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
1710,"[159, 140, 6136, 5369, 7693]","['Kitchen', 'Electronics', 'Home', 'Food']","[4, 13, 8, 5, 14, 15, 8, 12, 7]","['Electronics', 'Home', 'Smart Home', 'Kitchen', 'Food', 'Audio']",0.95
1715,"[140, 129, 130, 6136, 5369]","['Kitchen', 'Electronics', 'Home', 'Food']","[15, 5, 13, 7, 4, 14]","['Electronics', 'Home', 'Kitchen', 'Food', 'Audio']",0.95
1717,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
1719,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
1721,"[140, 184, 4372, 813, 6136]","['Fitness', 'Kitchen', 'Food', 'Toys']","[9, 4, 7, 11, 1, 7, 4]","['Fitness', 'Kitchen', 'Food', 'Toys']",0.95
1723,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
1726,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
1730,"[184, 140, 6136, 7693, 7215]","['Kitchen', 'Food']","[2, 2, 3]","['Kitchen', 'Food']",1.0
1736,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[4, 3]","['Kitchen', 'Food']",0.95
1744,"[140, 159, 124, 184, 72]","['Kitchen', 'Electronics']",[2],['Kitchen'],0.8999999999999999
1747,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[4, 10, 7]","['Kitchen', 'Food']",0.95
1748,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
1751,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
1752,"[140, 72, 184, 81, 813]","['Kitchen', 'Toys']","[2, 2, 1]","['Kitchen', 'Toys']",1.0
1754,"[140, 6136, 7215, 8138, 2277]","['Kitchen', 'Food']",[3],['Food'],0.9500000000000001
1756,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
1763,"[129, 130, 6136, 3160, 813]","['Electronics', 'Toys', 'Food']","[1, 13, 15, 3, 7, 12, 1, 6, 8]","['Electronics', 'Toys', 'Smart Home', 'Food']",0.95
1768,"[193, 184, 813, 6136, 7693]","['Kitchen', 'Food', 'Toys', 'Smart Home']","[3, 2, 2, 1, 3]","['Kitchen', 'Food', 'Toys']",1.0
1769,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
1770,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
1771,"[159, 6136, 813, 3160, 7693]","['Kitchen', 'Electronics', 'Toys', 'Food']","[13, 1, 6, 12, 8, 5, 2, 3, 5, 10]","['Electronics', 'Toys', 'Smart Home', 'Kitchen', 'Food', 'Audio']",0.95
1778,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
1783,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
1784,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
1785,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
1789,"[72, 6136, 813, 4439, 7693]","['Kitchen', 'Audio', 'Food', 'Toys']","[9, 12, 15, 3, 4, 1, 5, 10, 3, 5]","['Kitchen', 'Audio', 'Food', 'Toys']",0.95
1793,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
1795,"[813, 6136, 4727, 7215, 2277]","['Food', 'Toys']","[1, 3, 1, 3, 3]","['Food', 'Toys']",1.0
1800,"[124, 140, 6136, 5369, 7693]","['Kitchen', 'Electronics', 'Home', 'Food']","[14, 13, 6, 5, 10, 2, 9, 6, 3]","['Electronics', 'Home', 'Kitchen', 'Food', 'Audio']",0.95
1803,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
1804,"[193, 6136, 140, 5369, 813]","['Toys', 'Home', 'Smart Home', 'Kitchen', 'Food']","[1, 14, 3, 7, 11, 8, 13, 14, 4, 15]","['Home', 'Toys', 'Smart Home', 'Fitness', 'Kitchen', 'Food', 'Electronics']",0.95
1807,"[6136, 7693, 3337, 4439, 7215]","['Kitchen', 'Audio', 'Food', 'Smart Home']","[4, 8, 7, 5]","['Kitchen', 'Audio', 'Food', 'Smart Home']",0.95
1814,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
1819,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
1822,"[7693, 4439, 9921, 8479, 3455]","['Kitchen', 'Audio']","[5, 4]","['Kitchen', 'Audio']",0.95
1826,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[2, 10, 7]","['Kitchen', 'Food']",0.95
1829,"[193, 72, 6136, 4372, 7693]","['Fitness', 'Kitchen', 'Food', 'Smart Home']","[8, 11, 5, 8, 7, 15, 4, 10]","['Smart Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
1831,"[184, 130, 6136, 7693, 3455]","['Kitchen', 'Food']","[3, 2, 2]","['Kitchen', 'Food']",1.0
1832,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
1834,"[6136, 813, 7215, 4727, 2277]","['Food', 'Toys']","[3, 3, 3, 1]","['Food', 'Toys']",1.0
1836,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
1837,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
1838,"[124, 193, 130, 6136, 813]","['Electronics', 'Toys', 'Smart Home', 'Food']","[3, 1, 13, 8, 10, 9, 10, 2, 3, 15]","['Toys', 'Smart Home', 'Kitchen', 'Food', 'Electronics']",0.95
1840,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],"[2, 4]",['Kitchen'],0.95
1842,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
1848,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
1849,"[3337, 6136, 7215, 193, 2277]","['Food', 'Smart Home']","[9, 6, 7, 10, 8, 10, 3, 10]","['Food', 'Smart Home']",0.95
1851,"[193, 130, 6136, 5369, 3337]","['Food', 'Home', 'Smart Home']","[10, 6, 10, 12, 15, 9, 8, 3, 14, 8]","['Food', 'Home', 'Smart Home']",0.95
1853,"[140, 4372, 130, 813, 6136]","['Fitness', 'Kitchen', 'Food', 'Toys']","[15, 11, 1, 2, 1, 1]","['Fitness', 'Kitchen', 'Food', 'Toys']",0.95
1854,"[6136, 813, 7215, 4727, 2277]","['Food', 'Toys']","[3, 9, 1, 10]","['Food', 'Toys']",0.95
1856,"[193, 140, 184, 813, 6136]","['Kitchen', 'Food', 'Toys', 'Smart Home']","[2, 2, 3, 3, 3, 1]","['Kitchen', 'Food', 'Toys']",1.0
1858,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
1864,"[813, 4439, 4727, 8479, 4720]","['Audio', 'Toys']","[1, 5]","['Audio', 'Toys']",0.95
1865,"[140, 813, 4727, 4720, 9447]","['Kitchen', 'Toys']",[1],['Toys'],0.9500000000000001
1876,"[130, 813, 6136, 7693, 7215]","['Kitchen', 'Food', 'Toys']","[3, 1, 2, 1, 1]","['Kitchen', 'Food', 'Toys']",1.0
1878,"[193, 3337, 6136, 7215, 2277]","['Food', 'Smart Home']","[3, 12, 8, 15, 6, 12, 6, 7, 15, 3]","['Food', 'Smart Home']",0.95
1879,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
1900,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[6, 9, 3]",['Food'],0.95
1901,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
1904,"[184, 130, 6136, 7693, 7215]","['Kitchen', 'Food']","[2, 3]","['Kitchen', 'Food']",1.0
1906,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
1910,"[184, 6136, 5369, 7693, 4439]","['Kitchen', 'Audio', 'Food', 'Home']","[4, 14, 5, 5, 4, 12, 9, 15, 7, 6]","['Kitchen', 'Audio', 'Home', 'Food']",0.95
1912,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
1921,"[140, 159, 130, 81, 124]","['Kitchen', 'Electronics', 'Toys', 'Food']","[1, 2, 3, 2]","['Kitchen', 'Food', 'Toys']",0.95
1922,"[6136, 4439, 7215, 8479, 2277]","['Audio', 'Food']","[6, 3, 10, 5]","['Audio', 'Food']",0.95
1923,"[159, 129, 130, 6136, 813]","['Electronics', 'Toys', 'Food']","[11, 12, 11, 7, 10, 13, 5, 1]","['Electronics', 'Toys', 'Fitness', 'Food', 'Audio']",0.95
1928,"[130, 6136, 4372, 4439, 7693]","['Fitness', 'Kitchen', 'Audio', 'Food']","[15, 11, 4, 5, 2, 11, 15]","['Fitness', 'Kitchen', 'Audio', 'Food']",0.95
1934,"[193, 6136, 3337, 7693, 7215]","['Kitchen', 'Food', 'Smart Home']","[8, 4, 10, 6, 10, 6, 10, 12]","['Kitchen', 'Food', 'Smart Home']",0.95
1935,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
1943,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
1944,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
1948,"[159, 124, 184, 3160, 6136]","['Kitchen', 'Electronics', 'Food']","[9, 4, 13, 4, 2, 1]","['Kitchen', 'Electronics', 'Food', 'Toys']",0.95
1959,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
1960,"[6136, 4439, 7215, 8479, 2277]","['Audio', 'Food']","[3, 6, 5]","['Audio', 'Food']",0.95
1962,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
1965,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
1978,"[140, 184, 7693, 813, 9921]","['Kitchen', 'Toys']","[2, 1, 1]","['Kitchen', 'Toys']",1.0
1987,"[140, 6136, 5369, 4372, 7693]","['Fitness', 'Kitchen', 'Food', 'Home']","[6, 5, 9, 5, 14, 2, 2, 11, 15]","['Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
1988,"[193, 159, 72, 124, 813]","['Kitchen', 'Electronics', 'Toys', 'Smart Home']","[1, 2, 1]","['Kitchen', 'Toys']",0.65
1989,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
1992,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
1994,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
1997,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
2004,"[159, 140, 6136, 4372, 7693]","['Fitness', 'Kitchen', 'Electronics', 'Food']","[11, 13, 2, 9, 7, 2, 9, 5, 2, 2]","['Electronics', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
2013,"[3337, 193, 9822, 2127, 7693]","['Kitchen', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
2016,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2018,"[130, 100, 6136, 7215, 2277]",['Food'],"[3, 3, 3]",['Food'],1.0
2020,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],1.0
2026,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
2027,"[47, 6136, 7215, 8138, 2277]",['Food'],[3],['Food'],1.0
2030,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
2031,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
2032,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
2034,"[140, 81, 813, 4727, 4720]","['Kitchen', 'Toys']",[1],['Toys'],0.9500000000000001
2035,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
2036,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
2037,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],1.0
2045,"[81, 6136, 5369, 3337, 813]","['Food', 'Toys', 'Smart Home', 'Home']","[10, 8, 14, 14, 8, 1, 7, 12, 8, 1]","['Toys', 'Food', 'Home', 'Smart Home']",0.95
2050,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
2053,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
2062,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
2068,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[6, 10, 7, 4]","['Kitchen', 'Food']",0.95
2073,"[130, 184, 6136, 7693, 3337]","['Kitchen', 'Food', 'Smart Home']","[12, 4, 15, 8, 9, 6, 8, 15, 10, 10]","['Kitchen', 'Food', 'Smart Home']",0.95
2075,"[140, 7693, 184, 9921, 3455]",['Kitchen'],"[2, 2]",['Kitchen'],1.0
2081,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
2084,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
2089,"[6136, 4372, 813, 4439, 7693]","['Toys', 'Fitness', 'Kitchen', 'Food', 'Audio']","[1, 1, 9, 5, 12, 11, 2, 1, 1, 4]","['Toys', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
2097,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
2099,"[140, 130, 813, 6136, 4727]","['Kitchen', 'Food', 'Toys']","[1, 3]","['Food', 'Toys']",1.0
2100,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
2107,"[159, 130, 140, 124, 6136]","['Kitchen', 'Electronics', 'Food']","[3, 2, 3]","['Kitchen', 'Food']",0.95
2109,"[124, 81, 6136, 5369, 813]","['Home', 'Electronics', 'Toys', 'Food']","[1, 10, 4, 12, 2, 5, 15, 13, 7, 14]","['Electronics', 'Toys', 'Home', 'Kitchen', 'Food', 'Audio']",0.95
2110,"[193, 140, 6136, 5369, 4372]","['Home', 'Smart Home', 'Fitness', 'Kitchen', 'Food']","[6, 5, 8, 15, 11, 14, 14, 6, 4, 12]","['Home', 'Smart Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
2111,"[813, 6136, 4727, 7215, 2277]","['Food', 'Toys']","[3, 1]","['Food', 'Toys']",1.0
2115,"[159, 813, 4720, 4727, 9447]","['Electronics', 'Toys']",[1],['Toys'],0.9500000000000001
2116,"[193, 159, 129, 5369, 6136]","['Electronics', 'Home', 'Smart Home', 'Food']","[14, 8, 11, 11, 9, 9, 13, 5]","['Home', 'Audio', 'Smart Home', 'Fitness', 'Food', 'Electronics']",0.95
2117,"[159, 184, 124, 6136, 7693]","['Kitchen', 'Electronics', 'Food']","[3, 2]","['Kitchen', 'Food']",0.95
2121,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
2122,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
2125,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
2133,"[6136, 4439, 7215, 8479, 2277]","['Audio', 'Food']","[6, 5, 10]","['Audio', 'Food']",0.95
2135,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
2137,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],1.0
2138,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
2139,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
2143,"[130, 4439, 6136, 8479, 7215]","['Audio', 'Food']","[7, 5, 7, 5, 9, 6]","['Audio', 'Food']",0.95
2147,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
2153,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
2159,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
2164,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],1.0
