product_id,product_name,category,current_quantity,last_restock_quantity,days_since_restock,priority_score,recommendation,suggested_quantity
4131,Product 4131,Sports,100,37,30,-0.8421052631578947,LOW - Monitor stock levels,18
2478,Product 2478,Clothing,150,48,107,-0.8428571428571426,LOW - Monitor stock levels,24
2666,Product 2666,Toys,144,46,65,-0.8446808510638296,LOW - Monitor stock levels,23
16,Product 16,Electronics,81,27,48,-0.845,LOW - Monitor stock levels,13
3146,Product 3146,Clothing,141,45,73,-0.8456521739130433,LOW - Monitor stock levels,22
1494,Product 1494,Books,60,22,28,-0.846086956521739,LOW - Monitor stock levels,11
880,Product 880,Books,56,20,32,-0.8466666666666665,LOW - Monitor stock levels,10
1864,Product 1864,Toys,138,44,117,-0.8466666666666668,LOW - Monitor stock levels,22
2992,Product 2992,Toys,103,36,40,-0.8486486486486486,LOW - Monitor stock levels,18
3901,Product 3901,Home & Kitchen,76,27,35,-0.8499999999999999,LOW - Monitor stock levels,13
4785,Product 4785,Automotive,95,34,35,-0.8499999999999999,LOW - Monitor stock levels,17
775,Product 775,Sports,126,40,150,-0.8512195121951219,LOW - Monitor stock levels,20
3873,Product 3873,Sports,120,38,159,-0.8538461538461538,LOW - Monitor stock levels,19
2263,Product 2263,Automotive,128,43,48,-0.8563636363636364,LOW - Monitor stock levels,21
4106,Product 4106,Books,151,48,119,-0.8571428571428571,LOW - Monitor stock levels,24
2404,Product 2404,Home & Kitchen,148,47,124,-0.8583333333333333,LOW - Monitor stock levels,23
4942,Product 4942,Clothing,148,47,115,-0.8583333333333333,LOW - Monitor stock levels,23
2807,Product 2807,Home & Kitchen,142,45,92,-0.8608695652173911,LOW - Monitor stock levels,22
3611,Product 3611,Home & Kitchen,139,44,146,-0.8622222222222223,LOW - Monitor stock levels,22
2436,Product 2436,Electronics,125,41,52,-0.8633333333333333,LOW - Monitor stock levels,20
3613,Product 3613,Automotive,136,43,179,-0.8636363636363634,LOW - Monitor stock levels,21
1712,Product 1712,Electronics,92,33,33,-0.8641176470588234,LOW - Monitor stock levels,16
3212,Product 3212,Sports,133,42,100,-0.8651162790697674,LOW - Monitor stock levels,21
1261,Product 1261,Home & Kitchen,127,40,142,-0.8682926829268293,LOW - Monitor stock levels,20
4449,Product 4449,Books,117,41,38,-0.8699999999999999,LOW - Monitor stock levels,20
3109,Product 3109,Automotive,155,49,176,-0.87,LOW - Monitor stock levels,24
951,Product 951,Automotive,107,39,30,-0.8724999999999998,LOW - Monitor stock levels,19
3744,Product 3744,Clothing,118,37,73,-0.8736842105263157,LOW - Monitor stock levels,18
935,Product 935,Toys,146,46,176,-0.8744680851063827,LOW - Monitor stock levels,23
4788,Product 4788,Electronics,146,46,169,-0.8744680851063827,LOW - Monitor stock levels,23
3883,Product 3883,Sports,118,39,49,-0.875,LOW - Monitor stock levels,19
1805,Product 1805,Clothing,115,36,85,-0.8756756756756755,LOW - Monitor stock levels,18
4678,Product 4678,Toys,115,36,176,-0.8756756756756755,LOW - Monitor stock levels,18
588,Product 588,Electronics,132,46,39,-0.8759574468085106,LOW - Monitor stock levels,23
490,Product 490,Home & Kitchen,143,45,86,-0.8760869565217392,LOW - Monitor stock levels,22
1450,Product 1450,Clothing,143,45,110,-0.8760869565217392,LOW - Monitor stock levels,22
4204,Product 4204,Electronics,143,45,76,-0.8760869565217392,LOW - Monitor stock levels,22
2567,Product 2567,Sports,117,41,37,-0.8799999999999998,LOW - Monitor stock levels,20
2668,Product 2668,Toys,134,42,93,-0.8813953488372094,LOW - Monitor stock levels,21
3395,Product 3395,Sports,82,30,27,-0.8816129032258062,LOW - Monitor stock levels,15
2471,Product 2471,Books,106,33,121,-0.8823529411764705,LOW - Monitor stock levels,16
821,Product 821,Electronics,88,29,47,-0.8833333333333331,LOW - Monitor stock levels,14
2230,Product 2230,Toys,128,40,73,-0.8853658536585366,LOW - Monitor stock levels,20
344,Product 344,Toys,153,48,155,-0.8857142857142858,LOW - Monitor stock levels,24
1011,Product 1011,Home & Kitchen,153,48,93,-0.8857142857142858,LOW - Monitor stock levels,24
4861,Product 4861,Books,153,48,179,-0.8857142857142858,LOW - Monitor stock levels,24
3152,Product 3152,Clothing,100,31,81,-0.8874999999999998,LOW - Monitor stock levels,15
3962,Product 3962,Automotive,150,47,99,-0.8874999999999998,LOW - Monitor stock levels,23
2469,Product 2469,Electronics,119,37,110,-0.8921052631578948,LOW - Monitor stock levels,18
374,Product 374,Books,68,23,39,-0.8933333333333334,LOW - Monitor stock levels,11
4403,Product 4403,Home & Kitchen,132,41,167,-0.8999999999999998,LOW - Monitor stock levels,20
558,Product 558,Automotive,107,33,111,-0.902941176470588,LOW - Monitor stock levels,16
1031,Product 1031,Automotive,61,20,43,-0.9033333333333333,LOW - Monitor stock levels,10
3137,Product 3137,Electronics,148,46,166,-0.9042553191489361,LOW - Monitor stock levels,23
3326,Product 3326,Clothing,104,32,122,-0.9060606060606059,LOW - Monitor stock levels,16
2361,Product 2361,Toys,135,43,54,-0.9077272727272727,LOW - Monitor stock levels,21
4603,Product 4603,Clothing,142,44,147,-0.9088888888888887,LOW - Monitor stock levels,22
4387,Product 4387,Books,90,32,30,-0.9090909090909087,LOW - Monitor stock levels,16
2378,Product 2378,Automotive,161,50,66,-0.9098039215686272,LOW - Monitor stock levels,25
2364,Product 2364,Sports,120,37,74,-0.9105263157894737,LOW - Monitor stock levels,18
2820,Product 2820,Books,158,49,129,-0.912,LOW - Monitor stock levels,24
3481,Product 3481,Sports,136,42,175,-0.9139534883720929,LOW - Monitor stock levels,21
3075,Product 3075,Books,91,30,44,-0.9148387096774193,LOW - Monitor stock levels,15
1991,Product 1991,Home & Kitchen,133,41,108,-0.9166666666666664,LOW - Monitor stock levels,20
4817,Product 4817,Home & Kitchen,133,41,159,-0.9166666666666664,LOW - Monitor stock levels,20
533,Product 533,Books,69,25,24,-0.9176923076923076,LOW - Monitor stock levels,12
3311,Product 3311,Home & Kitchen,73,23,51,-0.9191666666666665,LOW - Monitor stock levels,11
3091,Product 3091,Sports,120,41,38,-0.9200000000000002,LOW - Monitor stock levels,20
2098,Product 2098,Automotive,79,24,59,-0.922,LOW - Monitor stock levels,12
4097,Product 4097,Toys,83,28,38,-0.923448275862069,LOW - Monitor stock levels,14
1378,Product 1378,Automotive,162,50,88,-0.9235294117647056,LOW - Monitor stock levels,25
3669,Product 3669,Toys,162,50,63,-0.9235294117647056,LOW - Monitor stock levels,25
2513,Product 2513,Books,143,44,89,-0.9244444444444443,LOW - Monitor stock levels,22
379,Product 379,Sports,159,49,92,-0.926,LOW - Monitor stock levels,24
3652,Product 3652,Books,156,48,154,-0.9285714285714285,LOW - Monitor stock levels,24
2616,Product 2616,Clothing,121,37,107,-0.9289473684210524,LOW - Monitor stock levels,18
1537,Product 1537,Clothing,70,24,33,-0.9299999999999997,LOW - Monitor stock levels,12
2637,Product 2637,Home & Kitchen,137,42,115,-0.9302325581395346,LOW - Monitor stock levels,21
3277,Product 3277,Books,137,42,100,-0.9302325581395346,LOW - Monitor stock levels,21
2509,Product 2509,Sports,102,31,140,-0.93125,LOW - Monitor stock levels,15
1145,Product 1145,Electronics,62,20,43,-0.9366666666666668,LOW - Monitor stock levels,10
1423,Product 1423,Clothing,116,37,50,-0.9368421052631579,LOW - Monitor stock levels,18
524,Product 524,Clothing,112,34,142,-0.9400000000000001,LOW - Monitor stock levels,17
713,Product 713,Sports,112,34,137,-0.9400000000000001,LOW - Monitor stock levels,17
2366,Product 2366,Electronics,144,44,109,-0.9400000000000001,LOW - Monitor stock levels,22
3657,Product 3657,Clothing,112,34,81,-0.9400000000000001,LOW - Monitor stock levels,17
4342,Product 4342,Books,128,39,128,-0.9400000000000001,LOW - Monitor stock levels,19
3544,Product 3544,Sports,157,48,70,-0.9428571428571427,LOW - Monitor stock levels,24
2855,Product 2855,Automotive,125,38,82,-0.9435897435897437,LOW - Monitor stock levels,19
4248,Product 4248,Electronics,67,25,16,-0.9438461538461539,LOW - Monitor stock levels,12
2089,Product 2089,Automotive,139,48,34,-0.9457142857142856,LOW - Monitor stock levels,24
1242,Product 1242,Electronics,122,37,75,-0.9473684210526317,LOW - Monitor stock levels,18
4033,Product 4033,Home & Kitchen,106,32,140,-0.9484848484848484,LOW - Monitor stock levels,16
3932,Product 3932,Automotive,151,46,157,-0.948936170212766,LOW - Monitor stock levels,23
97,Product 97,Home & Kitchen,164,50,125,-0.9509803921568628,LOW - Monitor stock levels,25
1597,Product 1597,Home & Kitchen,99,36,22,-0.952972972972973,LOW - Monitor stock levels,18
1559,Product 1559,Electronics,87,31,25,-0.953125,LOW - Monitor stock levels,15
4233,Product 4233,Toys,125,42,38,-0.9548837209302325,LOW - Monitor stock levels,21
2025,Product 2025,Clothing,129,39,124,-0.9574999999999999,LOW - Monitor stock levels,19
3231,Product 3231,Books,100,30,98,-0.9580645161290321,LOW - Monitor stock levels,15
1700,Product 1700,Books,142,43,87,-0.9590909090909089,LOW - Monitor stock levels,21
3528,Product 3528,Clothing,139,42,163,-0.9627906976744186,LOW - Monitor stock levels,21
571,Product 571,Electronics,152,46,137,-0.9638297872340423,LOW - Monitor stock levels,23
3206,Product 3206,Toys,88,28,46,-0.9641379310344826,LOW - Monitor stock levels,14
1142,Product 1142,Toys,165,50,74,-0.9647058823529412,LOW - Monitor stock levels,25
1232,Product 1232,Clothing,165,50,77,-0.9647058823529412,LOW - Monitor stock levels,25
3310,Product 3310,Home & Kitchen,165,50,73,-0.9647058823529412,LOW - Monitor stock levels,25
4504,Product 4504,Sports,136,41,79,-0.9666666666666667,LOW - Monitor stock levels,20
672,Product 672,Toys,149,45,178,-0.967391304347826,LOW - Monitor stock levels,22
791,Product 791,Home & Kitchen,120,36,96,-0.9702702702702702,LOW - Monitor stock levels,18
3084,Product 3084,Sports,159,48,139,-0.9714285714285712,LOW - Monitor stock levels,24
299,Product 299,Electronics,157,48,57,-0.9728571428571428,LOW - Monitor stock levels,24
3081,Product 3081,Clothing,117,35,122,-0.975,LOW - Monitor stock levels,17
2050,Product 2050,Sports,95,35,17,-0.9772222222222222,LOW - Monitor stock levels,17
4642,Product 4642,Electronics,166,50,77,-0.9784313725490196,LOW - Monitor stock levels,25
4803,Product 4803,Sports,153,46,66,-0.9787234042553191,LOW - Monitor stock levels,23
2988,Product 2988,Toys,90,32,23,-0.9790909090909088,LOW - Monitor stock levels,16
747,Product 747,Home & Kitchen,127,38,142,-0.9794871794871794,LOW - Monitor stock levels,19
1374,Product 1374,Automotive,114,34,117,-0.9799999999999999,LOW - Monitor stock levels,17
3516,Product 3516,Books,80,24,56,-0.9800000000000001,LOW - Monitor stock levels,12
3595,Product 3595,Sports,150,45,178,-0.9826086956521737,LOW - Monitor stock levels,22
2070,Product 2070,Automotive,137,41,61,-0.9833333333333333,LOW - Monitor stock levels,20
2300,Product 2300,Sports,91,33,19,-0.9835294117647058,LOW - Monitor stock levels,16
863,Product 863,Toys,80,25,47,-0.9838461538461538,LOW - Monitor stock levels,12
4099,Product 4099,Sports,70,25,20,-0.9846153846153847,LOW - Monitor stock levels,12
2564,Product 2564,Books,64,22,26,-0.9878260869565216,LOW - Monitor stock levels,11
789,Product 789,Electronics,144,43,104,-0.9909090909090911,LOW - Monitor stock levels,21
806,Product 806,Electronics,144,43,63,-0.9909090909090911,LOW - Monitor stock levels,21
972,Product 972,Toys,144,43,71,-0.9909090909090911,LOW - Monitor stock levels,21
4792,Product 4792,Electronics,108,32,103,-0.9909090909090911,LOW - Monitor stock levels,16
4439,Product 4439,Electronics,105,33,47,-0.9917647058823529,LOW - Monitor stock levels,16
1924,Product 1924,Books,131,39,153,-0.9924999999999998,LOW - Monitor stock levels,19
370,Product 370,Sports,154,46,74,-0.9936170212765957,LOW - Monitor stock levels,23
526,Product 526,Toys,118,35,72,-0.9944444444444444,LOW - Monitor stock levels,17
1984,Product 1984,Clothing,118,35,116,-0.9944444444444444,LOW - Monitor stock levels,17
4957,Product 4957,Electronics,118,35,71,-0.9944444444444444,LOW - Monitor stock levels,17
557,Product 557,Home & Kitchen,128,38,82,-0.9974358974358973,LOW - Monitor stock levels,19
1742,Product 1742,Books,155,50,43,-0.9974509803921567,LOW - Monitor stock levels,25
2655,Product 2655,Toys,161,48,70,-0.9999999999999999,LOW - Monitor stock levels,24
1214,Product 1214,Books,139,44,46,-1.0022222222222223,LOW - Monitor stock levels,22
172,Product 172,Home & Kitchen,125,37,86,-1.0026315789473683,LOW - Monitor stock levels,18
1717,Product 1717,Clothing,125,37,119,-1.0026315789473683,LOW - Monitor stock levels,18
3100,Product 3100,Home & Kitchen,125,37,112,-1.0026315789473683,LOW - Monitor stock levels,18
4786,Product 4786,Electronics,168,50,81,-1.0058823529411764,LOW - Monitor stock levels,25
12,Product 12,Toys,76,23,51,-1.0066666666666664,LOW - Monitor stock levels,11
3378,Product 3378,Sports,145,43,173,-1.0068181818181818,LOW - Monitor stock levels,21
3466,Product 3466,Automotive,155,46,95,-1.0085106382978726,LOW - Monitor stock levels,23
1163,Product 1163,Electronics,165,49,130,-1.0099999999999998,LOW - Monitor stock levels,24
2667,Product 2667,Electronics,165,49,79,-1.0099999999999998,LOW - Monitor stock levels,24
2987,Product 2987,Clothing,132,41,49,-1.0099999999999998,LOW - Monitor stock levels,20
3954,Product 3954,Home & Kitchen,165,49,68,-1.0099999999999998,LOW - Monitor stock levels,24
3116,Product 3116,Electronics,92,31,30,-1.0125,LOW - Monitor stock levels,15
3456,Product 3456,Automotive,152,45,67,-1.0130434782608697,LOW - Monitor stock levels,22
4434,Product 4434,Automotive,91,28,48,-1.016551724137931,LOW - Monitor stock levels,14
26,Product 26,Electronics,149,44,123,-1.0177777777777774,LOW - Monitor stock levels,22
2765,Product 2765,Books,136,40,143,-1.0219512195121951,LOW - Monitor stock levels,20
1468,Product 1468,Home & Kitchen,156,46,154,-1.0234042553191487,LOW - Monitor stock levels,23
1994,Product 1994,Books,156,46,95,-1.0234042553191487,LOW - Monitor stock levels,23
3805,Product 3805,Home & Kitchen,136,44,39,-1.0255555555555556,LOW - Monitor stock levels,22
3580,Product 3580,Automotive,143,45,45,-1.0260869565217392,LOW - Monitor stock levels,22
4426,Product 4426,Toys,113,33,143,-1.026470588235294,LOW - Monitor stock levels,16
793,Product 793,Toys,123,36,117,-1.0270270270270268,LOW - Monitor stock levels,18
824,Product 824,Sports,155,47,53,-1.0304166666666665,LOW - Monitor stock levels,23
417,Product 417,Sports,88,26,55,-1.0314814814814812,LOW - Monitor stock levels,13
334,Product 334,Home & Kitchen,110,32,138,-1.0333333333333332,LOW - Monitor stock levels,16
2060,Product 2060,Toys,110,32,83,-1.0333333333333332,LOW - Monitor stock levels,16
3675,Product 3675,Sports,120,35,117,-1.0333333333333332,LOW - Monitor stock levels,17
4259,Product 4259,Home & Kitchen,160,47,101,-1.0333333333333332,LOW - Monitor stock levels,23
2103,Product 2103,Books,83,24,59,-1.0339999999999998,LOW - Monitor stock levels,12
4934,Product 4934,Toys,104,32,47,-1.036060606060606,LOW - Monitor stock levels,16
2337,Product 2337,Home & Kitchen,157,46,64,-1.0382978723404257,LOW - Monitor stock levels,23
128,Product 128,Books,137,40,149,-1.0390243902439025,LOW - Monitor stock levels,20
531,Product 531,Books,137,40,112,-1.0390243902439025,LOW - Monitor stock levels,20
258,Product 258,Home & Kitchen,138,45,36,-1.04,LOW - Monitor stock levels,22
4729,Product 4729,Electronics,106,35,32,-1.041111111111111,LOW - Monitor stock levels,17
2950,Product 2950,Clothing,148,45,51,-1.0421739130434782,LOW - Monitor stock levels,22
4245,Product 4245,Home & Kitchen,107,33,46,-1.042941176470588,LOW - Monitor stock levels,16
1958,Product 1958,Books,154,45,85,-1.0434782608695654,LOW - Monitor stock levels,22
2517,Product 2517,Home & Kitchen,154,45,79,-1.0434782608695654,LOW - Monitor stock levels,22
1336,Product 1336,Clothing,136,42,47,-1.043953488372093,LOW - Monitor stock levels,21
1667,Product 1667,Clothing,144,42,126,-1.0441860465116282,LOW - Monitor stock levels,21
1754,Product 1754,Automotive,144,42,113,-1.0441860465116282,LOW - Monitor stock levels,21
3751,Product 3751,Sports,93,28,50,-1.0448275862068965,LOW - Monitor stock levels,14
293,Product 293,Electronics,114,33,109,-1.0470588235294116,LOW - Monitor stock levels,16
2917,Product 2917,Clothing,114,33,176,-1.0470588235294116,LOW - Monitor stock levels,16
3262,Product 3262,Home & Kitchen,171,50,173,-1.0470588235294116,LOW - Monitor stock levels,25
3151,Product 3151,Electronics,71,24,24,-1.0479999999999998,LOW - Monitor stock levels,12
722,Product 722,Electronics,104,30,118,-1.0483870967741935,LOW - Monitor stock levels,15
2803,Product 2803,Clothing,104,30,166,-1.0483870967741935,LOW - Monitor stock levels,15
1249,Product 1249,Sports,131,38,90,-1.051282051282051,LOW - Monitor stock levels,19
1646,Product 1646,Electronics,121,35,127,-1.0527777777777776,LOW - Monitor stock levels,17
2552,Product 2552,Sports,121,35,99,-1.0527777777777776,LOW - Monitor stock levels,17
875,Product 875,Books,158,46,138,-1.0531914893617023,LOW - Monitor stock levels,23
1420,Product 1420,Home & Kitchen,148,43,107,-1.0545454545454547,LOW - Monitor stock levels,21
4026,Product 4026,Books,148,43,174,-1.0545454545454547,LOW - Monitor stock levels,21
566,Product 566,Home & Kitchen,130,39,52,-1.055,LOW - Monitor stock levels,19
201,Product 201,Automotive,138,40,119,-1.0560975609756098,LOW - Monitor stock levels,20
4360,Product 4360,Automotive,101,29,109,-1.0566666666666666,LOW - Monitor stock levels,14
357,Product 357,Books,128,37,158,-1.0578947368421052,LOW - Monitor stock levels,18
46,Product 46,Electronics,151,46,49,-1.058936170212766,LOW - Monitor stock levels,23
2702,Product 2702,Sports,118,34,177,-1.06,LOW - Monitor stock levels,17
3574,Product 3574,Books,146,43,56,-1.062727272727273,LOW - Monitor stock levels,21
4619,Product 4619,Books,67,23,19,-1.0641666666666665,LOW - Monitor stock levels,11
1241,Product 1241,Electronics,152,44,121,-1.0644444444444443,LOW - Monitor stock levels,22
1910,Product 1910,Toys,125,36,79,-1.064864864864865,LOW - Monitor stock levels,18
70,Product 70,Toys,71,20,60,-1.0666666666666664,LOW - Monitor stock levels,10
909,Product 909,Books,98,29,52,-1.0666666666666664,LOW - Monitor stock levels,14
2926,Product 2926,Electronics,142,41,143,-1.0666666666666664,LOW - Monitor stock levels,20
4291,Product 4291,Sports,159,46,116,-1.0680851063829784,LOW - Monitor stock levels,23
1678,Product 1678,Toys,97,30,42,-1.0703225806451613,LOW - Monitor stock levels,15
815,Product 815,Automotive,105,30,172,-1.0709677419354837,LOW - Monitor stock levels,15
4791,Product 4791,Sports,137,41,51,-1.0733333333333333,LOW - Monitor stock levels,20
361,Product 361,Sports,146,42,116,-1.0767441860465112,LOW - Monitor stock levels,21
3233,Product 3233,Sports,146,42,168,-1.0767441860465112,LOW - Monitor stock levels,21
893,Product 893,Sports,163,47,98,-1.0770833333333334,LOW - Monitor stock levels,23
1840,Product 1840,Automotive,138,45,32,-1.0799999999999998,LOW - Monitor stock levels,22
1290,Product 1290,Electronics,136,39,103,-1.08,LOW - Monitor stock levels,19
3104,Product 3104,Automotive,163,49,50,-1.0819999999999999,LOW - Monitor stock levels,24
2944,Product 2944,Automotive,160,46,97,-1.0829787234042554,LOW - Monitor stock levels,23
3629,Product 3629,Automotive,143,41,82,-1.083333333333333,LOW - Monitor stock levels,20
2982,Product 2982,Clothing,76,24,34,-1.088,LOW - Monitor stock levels,12
4873,Product 4873,Automotive,91,26,57,-1.0892592592592591,LOW - Monitor stock levels,13
3051,Product 3051,Toys,164,47,104,-1.0916666666666663,LOW - Monitor stock levels,23
3689,Product 3689,Clothing,106,30,156,-1.0935483870967744,LOW - Monitor stock levels,15
3984,Product 3984,Sports,106,30,80,-1.0935483870967744,LOW - Monitor stock levels,15
2212,Product 2212,Home & Kitchen,171,49,120,-1.0939999999999999,LOW - Monitor stock levels,24
3463,Product 3463,Sports,154,44,87,-1.0955555555555554,LOW - Monitor stock levels,22
3779,Product 3779,Home & Kitchen,113,32,83,-1.0969696969696972,LOW - Monitor stock levels,16
213,Product 213,Electronics,163,47,58,-1.0970833333333334,LOW - Monitor stock levels,23
3447,Product 3447,Toys,137,39,67,-1.0974999999999997,LOW - Monitor stock levels,19
4139,Product 4139,Electronics,137,39,70,-1.0974999999999997,LOW - Monitor stock levels,19
2609,Product 2609,Home & Kitchen,65,22,18,-1.0982608695652174,LOW - Monitor stock levels,11
3650,Product 3650,Sports,168,48,174,-1.0999999999999996,LOW - Monitor stock levels,24
4673,Product 4673,Books,126,37,52,-1.1010526315789473,LOW - Monitor stock levels,18
2527,Product 2527,Clothing,175,50,79,-1.1019607843137251,LOW - Monitor stock levels,25
1698,Product 1698,Toys,78,26,22,-1.1022222222222222,LOW - Monitor stock levels,13
2856,Product 2856,Home & Kitchen,127,36,62,-1.1027027027027025,LOW - Monitor stock levels,18
1551,Product 1551,Toys,103,29,154,-1.103333333333333,LOW - Monitor stock levels,14
965,Product 965,Electronics,165,47,107,-1.1062499999999997,LOW - Monitor stock levels,23
3491,Product 3491,Clothing,141,40,82,-1.1073170731707318,LOW - Monitor stock levels,20
4288,Product 4288,Electronics,141,40,79,-1.1073170731707318,LOW - Monitor stock levels,20
2790,Product 2790,Automotive,174,50,58,-1.1082352941176468,LOW - Monitor stock levels,25
4000,Product 4000,Sports,82,23,58,-1.1116666666666664,LOW - Monitor stock levels,11
1872,Product 1872,Clothing,131,37,169,-1.1131578947368421,LOW - Monitor stock levels,18
1264,Product 1264,Toys,100,28,178,-1.1137931034482755,LOW - Monitor stock levels,14
1909,Product 1909,Books,176,50,75,-1.115686274509804,LOW - Monitor stock levels,25
1028,Product 1028,Automotive,107,30,74,-1.1161290322580646,LOW - Monitor stock levels,15
2521,Product 2521,Home & Kitchen,107,30,100,-1.1161290322580646,LOW - Monitor stock levels,15
4871,Product 4871,Home & Kitchen,159,45,97,-1.1195652173913042,LOW - Monitor stock levels,22
4689,Product 4689,Electronics,118,34,54,-1.1199999999999999,LOW - Monitor stock levels,17
4260,Product 4260,Books,128,36,115,-1.1216216216216215,LOW - Monitor stock levels,18
3619,Product 3619,Books,103,32,36,-1.1248484848484845,LOW - Monitor stock levels,16
1675,Product 1675,Electronics,95,27,55,-1.125,LOW - Monitor stock levels,13
1792,Product 1792,Books,95,32,19,-1.1251515151515152,LOW - Monitor stock levels,16
2963,Product 2963,Home & Kitchen,149,42,74,-1.1255813953488372,LOW - Monitor stock levels,21
4940,Product 4940,Automotive,149,42,126,-1.1255813953488372,LOW - Monitor stock levels,21
1989,Product 1989,Electronics,104,29,150,-1.1266666666666665,LOW - Monitor stock levels,14
3497,Product 3497,Books,156,44,180,-1.1266666666666665,LOW - Monitor stock levels,22
2245,Product 2245,Automotive,163,46,100,-1.127659574468085,LOW - Monitor stock levels,23
766,Product 766,Electronics,161,47,52,-1.1279166666666665,LOW - Monitor stock levels,23
1723,Product 1723,Clothing,170,48,94,-1.1285714285714286,LOW - Monitor stock levels,24
2291,Product 2291,Home & Kitchen,118,33,101,-1.1294117647058823,LOW - Monitor stock levels,16
2538,Product 2538,Home & Kitchen,126,38,43,-1.1315384615384616,LOW - Monitor stock levels,19
2539,Product 2539,Automotive,132,37,71,-1.1315789473684212,LOW - Monitor stock levels,18
2797,Product 2797,Home & Kitchen,132,37,107,-1.1315789473684212,LOW - Monitor stock levels,18
4047,Product 4047,Electronics,146,41,102,-1.1333333333333333,LOW - Monitor stock levels,20
4435,Product 4435,Books,146,41,130,-1.1333333333333333,LOW - Monitor stock levels,20
3030,Product 3030,Electronics,122,34,114,-1.1400000000000001,LOW - Monitor stock levels,17
2849,Product 2849,Automotive,143,40,70,-1.1414634146341465,LOW - Monitor stock levels,20
2582,Product 2582,Automotive,150,42,127,-1.1418604651162791,LOW - Monitor stock levels,21
610,Product 610,Clothing,171,48,81,-1.1428571428571428,LOW - Monitor stock levels,24
3780,Product 3780,Books,171,48,75,-1.1428571428571428,LOW - Monitor stock levels,24
2984,Product 2984,Sports,135,38,58,-1.143076923076923,LOW - Monitor stock levels,19
4345,Product 4345,Clothing,178,50,148,-1.1431372549019607,LOW - Monitor stock levels,25
112,Product 112,Home & Kitchen,119,33,94,-1.15,LOW - Monitor stock levels,16
1506,Product 1506,Home & Kitchen,161,45,90,-1.15,LOW - Monitor stock levels,22
3335,Product 3335,Home & Kitchen,105,29,133,-1.15,LOW - Monitor stock levels,14
3981,Product 3981,Clothing,126,35,175,-1.15,LOW - Monitor stock levels,17
1262,Product 1262,Electronics,126,38,41,-1.1515384615384616,LOW - Monitor stock levels,19
547,Product 547,Sports,142,40,57,-1.154390243902439,LOW - Monitor stock levels,20
698,Product 698,Toys,74,21,50,-1.1545454545454545,LOW - Monitor stock levels,10
85,Product 85,Automotive,172,48,70,-1.157142857142857,LOW - Monitor stock levels,24
2327,Product 2327,Books,172,48,176,-1.157142857142857,LOW - Monitor stock levels,24
1851,Product 1851,Clothing,165,46,159,-1.1574468085106382,LOW - Monitor stock levels,23
2818,Product 2818,Automotive,165,46,147,-1.1574468085106382,LOW - Monitor stock levels,23
1015,Product 1015,Electronics,76,21,56,-1.1581818181818182,LOW - Monitor stock levels,10
2010,Product 2010,Clothing,137,38,126,-1.1589743589743589,LOW - Monitor stock levels,19
4630,Product 4630,Toys,137,38,145,-1.1589743589743589,LOW - Monitor stock levels,19
327,Product 327,Toys,92,27,44,-1.16,LOW - Monitor stock levels,13
1275,Product 1275,Clothing,161,48,44,-1.16,LOW - Monitor stock levels,24
2100,Product 2100,Toys,91,25,59,-1.1600000000000001,LOW - Monitor stock levels,12
3276,Product 3276,Automotive,116,32,165,-1.1606060606060606,LOW - Monitor stock levels,16
2344,Product 2344,Automotive,109,30,170,-1.161290322580645,LOW - Monitor stock levels,15
4175,Product 4175,Automotive,169,47,62,-1.1645833333333333,LOW - Monitor stock levels,23
3854,Product 3854,Electronics,116,35,39,-1.1655555555555557,LOW - Monitor stock levels,17
2960,Product 2960,Home & Kitchen,148,41,131,-1.1666666666666665,LOW - Monitor stock levels,20
4518,Product 4518,Toys,134,37,116,-1.1684210526315786,LOW - Monitor stock levels,18
4616,Product 4616,Clothing,127,35,123,-1.1694444444444443,LOW - Monitor stock levels,17
2196,Product 2196,Automotive,161,48,43,-1.17,LOW - Monitor stock levels,24
4857,Product 4857,Automotive,173,48,121,-1.1714285714285713,LOW - Monitor stock levels,24
4110,Product 4110,Automotive,113,31,64,-1.171875,LOW - Monitor stock levels,15
4485,Product 4485,Toys,113,31,116,-1.171875,LOW - Monitor stock levels,15
565,Product 565,Books,152,42,171,-1.1744186046511627,LOW - Monitor stock levels,21
1218,Product 1218,Home & Kitchen,93,27,45,-1.175,LOW - Monitor stock levels,13
332,Product 332,Toys,161,47,47,-1.1779166666666665,LOW - Monitor stock levels,23
1785,Product 1785,Sports,177,49,171,-1.178,LOW - Monitor stock levels,24
4293,Product 4293,Clothing,104,30,47,-1.1783870967741936,LOW - Monitor stock levels,15
2249,Product 2249,Automotive,124,34,92,-1.1799999999999997,LOW - Monitor stock levels,17
4917,Product 4917,Automotive,124,34,176,-1.1799999999999997,LOW - Monitor stock levels,17
4842,Product 4842,Electronics,70,20,45,-1.1833333333333333,LOW - Monitor stock levels,10
1032,Product 1032,Home & Kitchen,181,50,133,-1.1843137254901959,LOW - Monitor stock levels,25
3421,Product 3421,Sports,94,31,17,-1.18625,LOW - Monitor stock levels,15
2372,Product 2372,Electronics,71,20,48,-1.1866666666666665,LOW - Monitor stock levels,10
189,Product 189,Books,135,37,62,-1.1868421052631577,LOW - Monitor stock levels,18
2999,Product 2999,Clothing,115,33,48,-1.1876470588235293,LOW - Monitor stock levels,16
